target,imp
CD63,-0.014492118733858275
Keratin6,-0.0022816830645265534
H3K9ac,-0.0044982265346319005
CD138,-6.69215709436874e-4
Ki67,1.8202317003518349e-4
HLA_Class_1,0.014709904307588532
Keratin17,-0.038020731185624525
Beta.catenin,-0.0012326457332265876
CD45,0.01069070397602916
IDO,-0.029129025796293246
FoxP3,-0.012082706853094203
CD209,0.1758038905686517
CD4,0.08175809425193377
p53,0.007045066526442942
MPO,-5.607592462903656e-4
CD163,0.0036053911010162317
EGFR,0.0010192439701397307
H3K27me3,-0.0033482977329881104
CD11b,0.035492495108567036
CD3,0.027667612237321372
CD31,0.0018887039943263182
CD11c,0.0018533763732337114
HLA.DR,-0.06873684889363185
CD68,0.01843876359737235
phospho.S6,0.014004100917092442
CD45RO,-0.010689920996191954
PD.L1,-0.0016868995913013926
CD8,-0.03311379624009445
CD20,0.010516708207388986
PD1,0.018048402902147247
CSF.1R,0.002225104527142778
CD16,-0.009621390915818644
