target,imp
CD16,-0.12717034649816894
CD138,0.06859841430008352
Keratin17,-0.3966234315810342
CD68,-0.053967505954333264
H3K27me3,0.15161874025180574
CD11c,0.1831967454954382
CD45RO,-0.39921817914398966
HLA.DR,-0.19842883455943
Keratin6,0.020464615052553065
phospho.S6,-0.25873739955369995
Ki67,0.10966392496812107
CD4,0.8476893877474647
CD3,0.2156343244160179
EGFR,0.5762070080145263
CD45,-0.32613323196995486
H3K9ac,-0.33984193336415236
CD63,-0.0764873791546588
CD8,-0.10276141209190696
Pan.Keratin,0.4728185577440137
MPO,-0.1687587737093781
PD.L1,0.17926440446775194
HLA_Class_1,0.12519899399889367
