target,imp
FoxP3,0.019604434544125214
CD4,2.1076033631039963
CD16,1.3336670569795188
CD56,0.035919274302621165
OX40,3.6199645469642717e-4
PD1,0.6215742638163992
CD31,3.47724083462221
PD.L1,4.151632598332632
EGFR,66.32563441518846
Ki67,2.6667213226619286
CD209,0.15937509889161297
CD11c,1.798252514158047
CD138,134.46800494892167
CD163,0.07669527579967923
CD68,2.6973579118405073
CSF.1R,15.653161399437943
CD8,1.1807056777584408
CD3,7.57022902419586
IDO,0.25577446822723376
Keratin17,6.106079708849217
CD63,16.577577709376495
CD45RO,14.692631194234629
CD20,48.60205735823746
p53,15.888944255132214
Beta.catenin,47.298842713852565
HLA.DR,87.29874971829447
CD11b,0.12635391637284032
CD45,70.00636895796487
H3K9ac,10.342746460684753
H3K27me3,32.63669681655997
phospho.S6,39.87780478273056
MPO,0.32541367930564624
Keratin6,258.2042107196871
HLA_Class_1,38.281806106611874
