target,imp
FoxP3,0.15573864410487187
CD4,13.744184251487225
CD16,1.9827518522554355
CD56,0.5530464655815974
OX40,0.049787849302220855
PD1,1.8163592685978118
CD31,1.5780780728682848
PD.L1,0.7204247592741392
EGFR,2.261149380242704
Ki67,0.0929635942287804
CD209,1.150671808971273
CD11c,8.794451788435723
CD138,5.080020830682478
CD163,0.002986119695174093
CD68,2.383693168909464
CSF.1R,57.219203462862794
CD8,10.167999196718014
CD3,11.305650110071593
IDO,0.6956123829282603
Keratin17,0.6689136928622011
CD63,1.720565152133775
CD45RO,26.45282981451643
CD20,49.49845037004483
p53,1.3814536544757894
Beta.catenin,10.378328675991378
HLA.DR,27.511248216530927
CD11b,2.289602734884843
CD45,58.189210780531724
H3K9ac,6.878616747516567
Pan.Keratin,14.299324657091336
H3K27me3,8.315059562858234
phospho.S6,17.855376450080264
MPO,0.5547732067554183
Keratin6,9.28850963737127
