target,imp
CD4,7.566834314814676
CD16,5.967926755313146
CD56,9.614709453237264
PD1,5.846503891931591
CD31,5.835351883810322
PD.L1,5.646726837863892
EGFR,8.043864507984516
Ki67,8.228178879183027
CD11c,5.5572816546213035
CD138,7.318844629190119
CD68,5.37105024042533
CSF.1R,5.39721384489585
CD8,4.615565217619798
CD3,7.917167119850253
IDO,3.8600105693860702
Keratin17,7.524563206217696
CD63,6.839645627759446
CD45RO,7.3075736618136435
CD20,4.640749475315533
p53,5.821426678605539
HLA.DR,6.501522268905111
CD11b,6.948140125353996
CD45,7.5866269291942725
H3K9ac,8.778780011422073
Pan.Keratin,9.391537828942853
H3K27me3,8.079918074522562
phospho.S6,12.552462637881382
MPO,7.904310163651765
Keratin6,9.505614516181009
HLA_Class_1,6.609079317940922
