target,imp
PD1,0.06285292098570894
HLA_Class_1,0.01388800309663633
CD138,0.0035157952245407245
CD11b,0.03723482523414965
HLA.DR,-7.632910141943756e-4
Keratin6,0.0248480126538071
CSF.1R,-0.061472084587609575
CD16,-0.0031421505802812643
PD.L1,0.025605475832933662
phospho.S6,0.006706925926956063
Beta.catenin,0.07045490564379564
Keratin17,0.06777796408810696
CD63,-0.01349007275086602
CD56,0.01121259794796873
CD3,0.011899598223357157
CD20,3.423120483874014e-4
CD45,-0.02502058716242747
CD4,-0.004162809942098163
Ki67,0.12003944206150399
CD11c,-0.008797439732146221
CD68,0.005026746350143117
IDO,0.03449965825824117
Lag3,0.0013600953833738348
OX40,-0.0088246645828184
CD8,0.006146588682228904
CD31,0.0018390674731387816
H3K9ac,-0.08352140823194776
MPO,-8.748066999711288e-4
H3K27me3,0.046850976922646996
CD45RO,0.02064288175010263
