target,imp
CD56,-0.022101113096070622
CD3,0.023708853489134665
Keratin17,0.002080546086963907
phospho.S6,0.011179511480732665
Keratin6,-0.01007457019798596
HLA_Class_1,-0.0022730940558347585
Beta.catenin,-0.0019456299960524438
CD31,0.008870317404116972
Ki67,-0.10636797029907355
OX40,0.006907405671722199
Lag3,-0.021975904542184562
CD4,-0.03484226935283967
CD11b,0.03910921766734818
CD45RO,0.0014154236277348253
CD68,-0.008285280753851092
PD.L1,-0.0687102777751461
CD11c,0.00980612907350571
CD45,0.003797592864038758
IDO,0.05255841647234561
H3K27me3,0.019766062246165804
H3K9ac,-0.009819012384972322
CD20,-0.003628078865392605
CD16,-7.158139847531508e-4
PD1,0.09608912464479298
CSF.1R,0.05747017214513184
Pan.Keratin,-0.005360397109351256
CD63,-0.019144122115022318
HLA.DR,-0.004523781020705845
CD8,-0.011980477078041
CD138,-0.02522842397950771
