target,imp
CD16,11.527884293198543
CD56,11.34290548762014
CD11b,31.388247646907782
PD1,26.702069018289873
CD63,52.161752754126965
CD4,0.43449533446180577
Lag3,18.35112596611996
Pan.Keratin,21.655317986147832
H3K9ac,2.087824436768097
phospho.S6,31.19350845219516
CD8,2.650821396981857
CD138,23.2033966312141
H3K27me3,6.902060373467857
HLA.DR,2.372235473939635
CD20,8.473380059298417
OX40,2.1161895025462867
Keratin6,15.829446068861515
MPO,0.9797583609888123
CD45RO,1.4869154676006848
Beta.catenin,17.31283638270026
CD45,6.292222913201477
CD3,3.9824824491945354
CD31,55.28890636941536
CSF.1R,31.727737566973403
CD68,0
Keratin17,15.82004892776675
HLA_Class_1,16.133741228785397
CD11c,0.23240958767107905
IDO,12.385159519242634
PD.L1,32.482093210497666
