target,imp
FoxP3,5.438812848420335
Lag3,0
CD4,13.113995833863703
CD16,7.161890559204528
CD56,2.426792888521538
OX40,0.3630483013788083
PD1,0
CD31,15.374989826933142
PD.L1,23.962677914749243
EGFR,23.64255196976574
CD209,3.557219472009601
CD11c,7.645431653534771
CD138,4.615799712262765
CD68,7.075008457828809
CSF.1R,22.559676733415408
CD8,25.022562422578755
CD3,26.662007265197012
IDO,2.255686912826155
Keratin17,2.761045254120275
CD63,2.1483316967468906
CD45RO,29.75001581676885
CD20,4.7159087531075565
p53,60.46795230138712
Beta.catenin,36.27145425557979
HLA.DR,34.22015053228641
CD11b,2.3549023256157127
CD45,39.36165966300137
H3K9ac,40.40296707908787
Pan.Keratin,37.16780410825324
H3K27me3,63.253848822913604
phospho.S6,45.72099064124894
MPO,2.9260122672935953
Keratin6,33.940582731723644
HLA_Class_1,51.014003933013065
