target,imp
Lag3,9.97918077385255
CD4,6.360009579521236
CD16,7.182897097519633
CD56,7.799095583922469
PD1,6.9428497630547215
CD31,17.37459727487071
PD.L1,8.154591627101276
EGFR,11.505711710599776
Ki67,5.973108131016903
CD209,7.832778370832634
CD11c,8.450906035995368
CD138,19.01523658151395
CD68,9.683418077107081
CSF.1R,6.929722816632372
CD8,8.204893478686353
CD3,5.031240043831073
IDO,19.85109149940807
Keratin17,16.56492882665499
CD63,11.469708500691159
CD45RO,9.506445498101893
CD20,6.687422918969439
p53,8.471921780786449
Beta.catenin,32.09917781917158
HLA.DR,8.398347756382025
CD11b,8.54299357604299
CD45,12.635272682625253
H3K9ac,15.851974058987826
H3K27me3,14.504396784166602
phospho.S6,9.881838657696308
MPO,12.548397433017858
Keratin6,45.11371594247059
HLA_Class_1,8.898562899685322
