target,imp
Pan.Keratin,-0.16978012349270544
HLA.DR,1.7868004473714159
Ki67,-0.051511514041653876
CSF.1R,0.44225797724701976
CD68,-0.2212329987782038
H3K9ac,0.13870241920492932
H3K27me3,-0.3475123035664979
Keratin17,-0.5428546384789699
p53,-0.108719864502285
Beta.catenin,0.0313974627919352
CD4,-1.9134586112678336
HLA_Class_1,0.6229109779686428
CD11c,1.0519717286985804
CD31,-0.4569230149083065
CD45,-3.0609653365059164
CD16,-2.204287877219147
CD45RO,-1.701318424294829
phospho.S6,-0.3696066234945589
CD20,-2.710858797271873
CD63,1.7850424465837118
Keratin6,-0.14327054138795728
CD56,0.06710361153435962
