target,imp
CD4,5.461787338801136
CD16,6.466215220579393
CD56,6.991454491550585
PD1,4.270845572374736
CD31,6.05650787292839
PD.L1,5.2516005828936185
EGFR,6.515055196107069
Ki67,6.35730438199931
CD209,6.777171156371179
CD11c,4.448661748422594
CD138,5.744968733603295
CD68,6.770367486686686
CSF.1R,7.158134025129102
CD8,5.612441893912084
CD3,5.242102036624335
IDO,5.415089287507101
Keratin17,6.612477130682978
CD63,5.971681984506249
CD45RO,6.4217821227514404
p53,8.916918829065231
Beta.catenin,7.124732165760895
HLA.DR,4.475668684162863
CD11b,6.731540035950432
CD45,5.324646403059945
H3K9ac,9.671409655143762
Pan.Keratin,4.570164862964013
phospho.S6,7.143553831327636
MPO,5.553804390249186
Keratin6,7.842743403798315
HLA_Class_1,7.5293164218306154
