target,imp
CSF.1R,-0.06792417206127196
CD63,0.11318387501799293
HLA_Class_1,0.24656375040743475
Beta.catenin,-0.0928104439494733
EGFR,0.12831569011013538
Keratin6,0.13658302835308253
CD45RO,-0.40929855022578265
CD45,1.0641354595344745
H3K27me3,0.03236101982052796
phospho.S6,-0.14672462076292536
PD1,-1.2999896738348282
H3K9ac,0.20566520154242293
MPO,0.17375185771794896
CD11c,-0.32459922444206885
PD.L1,-0.4884502197361639
CD138,0.027190744751869916
HLA.DR,-0.7335522490287398
Keratin17,-0.9090449676468471
CD31,-0.2483736125383047
CD16,0.4975263970106104
Ki67,-0.043313758907387354
Pan.Keratin,-0.014097975977848735
CD68,-0.1705104517663014
