target,imp
CD4,27.817247810917067
CD16,28.783275098566524
OX40,29.280077638618568
PD1,24.993633535476782
CD31,13.243384167984898
PD.L1,15.997523246188685
EGFR,28.787713702091224
Ki67,21.996844786482466
CD11c,24.154581975630762
CD68,20.92695321794988
CSF.1R,18.00284596321129
CD8,17.270102072735813
CD3,20.88702366939366
Keratin17,34.47542647669573
CD63,25.550648132098576
CD45RO,22.764784879289774
p53,26.161987142720076
Beta.catenin,27.273211699089902
HLA.DR,23.691085975383636
CD11b,18.91352284634744
CD45,17.17197075492761
H3K9ac,49.60078949553053
Pan.Keratin,30.098302915176316
H3K27me3,28.3797807205573
phospho.S6,18.38652618222734
MPO,22.747668197926416
Keratin6,26.9628735330735
HLA_Class_1,44.81762787375565
