target,imp
EGFR,-0.020393334315800798
MPO,0.02283358870351216
CD4,-0.05805357147201335
HLA_Class_1,0.131868097848984
CD11c,0.06719858039491601
Keratin6,0.0651890687680582
CD31,0.10851336816624454
Keratin17,0.057362907547098545
CD11b,0.30289725981823656
CD63,0.01309420824261149
CD20,0.23250260674057602
CD138,-0.037481673890753235
p53,-0.47475985653671954
Beta.catenin,0.03048885635010576
CD45RO,-0.0488073778738387
CD8,-0.034493552313774566
CD16,-0.0499473189163254
IDO,0.2756391039110948
CD45,0.18190382468421293
CSF.1R,0.01542370193864281
CD3,0.164102948170826
phospho.S6,-0.06382419050142794
CD68,0.038047846016286566
H3K9ac,0.6050735016426979
HLA.DR,-0.07525437195519696
Pan.Keratin,0.18862444678738985
