target,imp
p53,-0.19640139511808627
CD138,0.09682700257096649
CD68,-0.03816061548642678
HLA.DR,-0.15055910774682543
CSF.1R,-0.3760387898068497
CD45,-0.08948117038829562
Ki67,-0.012108463078249353
Keratin6,0.1085584131811456
HLA_Class_1,0.3933519625652491
CD16,-0.044949434793003847
CD163,-0.9743078845917221
Beta.catenin,0.43242029037934265
PD1,0.03351389725917844
CD31,0.28439225857757583
CD11b,0.04897295833536628
CD45RO,0.2820798154061469
CD3,-14.836995806235267
MPO,-0.004586021352166262
Pan.Keratin,0.10678729337774431
CD4,16.93116315786219
Keratin17,-0.042447140637921994
CD63,-0.19291300628314595
CD11c,-0.335206322695588
IDO,0.03518559867904069
phospho.S6,-0.0942457415689052
H3K9ac,0.12383224960706124
H3K27me3,-0.16074649060316595
