target,imp
CD68,0.00119862262761199
CD56,-0.0025652159504874813
CD20,-0.03329842118249395
H3K9ac,0.0011926889532669516
CD3,0.019376859025594224
CD45,-0.03108079692926973
Pan.Keratin,-0.016259019362681697
phospho.S6,0.011522607853670947
Ki67,-0.015658022234161222
CD45RO,0.030223693932282487
H3K27me3,-0.008338524771454798
IDO,0.031779410935048026
CD16,-0.0013862366129632736
CD11c,-0.090692490526515
CD209,0.0049747367469778056
Keratin6,0.007334931828347949
p53,0.17316019365011343
CSF.1R,-0.006424285242083375
CD11b,-0.04840826348639253
HLA_Class_1,0.008845578923661092
CD63,-0.006606325269843266
EGFR,-6.765902346353043e-4
PD.L1,0.0038801080170198926
Beta.catenin,0.01332924603960962
PD1,9.423092545191188e-4
CD31,3.008865127536743e-4
Lag3,2.847984621502917e-4
CD8,-0.009870295538116483
CD4,-0.01848144388056228
MPO,0.02066285602722228
