target,imp
CD31,0.017594721888302498
HLA_Class_1,-0.030991104704796532
CD4,-0.0021848263110187554
EGFR,-0.08687328685262484
p53,-0.14999455750642363
Keratin6,0.19242759579919333
CD11c,-0.004557176486803041
Lag3,-0.05461551976494877
CD3,-0.005585615652580878
CSF.1R,0.0060034319279149975
Beta.catenin,-0.029171259740520143
Pan.Keratin,-0.1031054753176169
CD11b,0.0075850353101538795
phospho.S6,0.002312772625644325
CD68,0.022898086096898917
PD1,-6.894410431220287e-4
CD16,-0.013687231018399085
CD20,0.015117426414244583
Ki67,-0.006512627427129303
Keratin17,-0.04841600516306308
IDO,0.012874427442684536
CD138,0.1093328080708278
OX40,-0.0019108649386295644
H3K27me3,-0.09054128395544535
CD209,8.122344832178171e-4
CD8,-0.003928966780556247
CD63,-0.03525878687934701
MPO,-0.0014154393413713516
CD45,0.005940838301845848
H3K9ac,0.07796483219009635
CD45RO,-0.003986111537260675
PD.L1,-0.03973336818391986
CD56,5.209223294127276e-4
FoxP3,-0.003231570145185723
HLA.DR,-0.008302595951041766
