target,imp
CD4,3.1675167039858168
CD16,3.6487164705405477
PD.L1,2.0755697447536767
EGFR,2.241204765514515
Ki67,2.4725931521861138
CD11c,2.443886760510835
CD138,2.767661642441402
CD68,2.216467265428881
CD8,1.9617238218967865
CD3,2.684468962312195
Keratin17,3.0043357535327537
CD63,3.5919296505571854
CD45RO,2.7607863451197607
CD20,2.409427138677218
Beta.catenin,2.0577139494807573
HLA.DR,2.1788681845043123
CD45,2.167056960801936
Pan.Keratin,2.767023334421451
H3K27me3,2.9487311998414345
phospho.S6,2.4431264049230412
MPO,2.7540556539265477
Keratin6,2.587471535882849
HLA_Class_1,1.9935931771249507
