target,imp
FoxP3,0.11303973140533406
Lag3,0.17978058298184596
CD4,0.11098570188296518
CD16,0.2429773321081396
CD56,0.13930035768228527
OX40,0.19945420401466088
PD1,0.21844784808654436
CD31,0.19671763155449626
PD.L1,0.11635811410168179
EGFR,0.7350868960263957
Ki67,0.11979936671730998
CD209,0.39745251275875276
CD11c,0.13559840534503892
CD138,0.16589429170033185
CD68,0.35095741814620113
CSF.1R,0.24809910716218514
CD8,0.1953114805185882
CD3,0.18077127503084017
IDO,0.20360183416281485
Keratin17,0.2108506346644031
CD63,0.33909117482222295
CD45RO,0.11737726987159317
CD20,0.24426077642653635
Beta.catenin,0.5378186274112285
HLA.DR,0.34764710925379705
CD11b,0.23413745313819956
CD45,0.4256863534912607
H3K9ac,0.1907141635740544
H3K27me3,0.1438396334724389
phospho.S6,0.2987931153516444
MPO,0.1606458229436387
Keratin6,0.5909515577535732
HLA_Class_1,0.26450457823071777
