target,imp
FoxP3,5.36388781029089
Lag3,6.860208628631452
CD4,16.015197398087402
CD16,8.60291649442206
CD56,8.497485428467654
OX40,5.982230519290883
PD1,17.58629140812553
CD31,9.282207065305359
PD.L1,11.848557903176046
EGFR,4.982091037002813
Ki67,7.521969326591018
CD209,6.900090719794555
CD11c,8.218046850029832
CD138,9.242684575888552
CD68,12.127463591317742
CSF.1R,6.32921439971311
CD8,7.799011102680181
CD3,9.419336767983063
Keratin17,3.8083173187057304
CD63,7.0562316960501565
CD45RO,10.109083247458592
CD20,8.18950810404357
Beta.catenin,6.963531100690884
HLA.DR,8.590460010978896
CD11b,12.815000549052689
CD45,9.805403832958097
H3K9ac,7.971218376834096
Pan.Keratin,4.472895032668152
H3K27me3,4.003457667388853
phospho.S6,8.346612007936306
MPO,11.959502679935568
Keratin6,5.175264599158771
HLA_Class_1,12.656704050753008
