target,imp
FoxP3,0.23114773357484222
Lag3,0
CD4,0.0489910700335574
CD16,2.082516795942002e-4
OX40,0.09540992310220636
PD1,0.0018636216816150008
CD31,3.7258400336500854e-4
PD.L1,0.04736141345598659
EGFR,0
Ki67,0
CD209,0
CD11c,0.0015043158490814924
CD138,0
CD68,0
CSF.1R,0.061669391207084354
CD8,0.02587491576894932
CD3,0.012817367780976228
IDO,0.0552349677987017
Keratin17,0
CD63,0.017890768143504
CD45RO,0.17808166923337304
CD20,0.018902448484952147
Beta.catenin,0
HLA.DR,0.008667012745945245
CD11b,0.01396069826418681
CD45,0.028484229512102232
H3K9ac,0
Pan.Keratin,0
H3K27me3,0
phospho.S6,0.04028837523902266
MPO,0
Keratin6,0.0021298533504171433
HLA_Class_1,0.0020196220346964644
