target,imp
Keratin6,0.12372169046035432
Ki67,0.03631680566088143
CD138,0.10393046549176083
Lag3,-0.003264824056534278
CD20,0.1850920007788053
CD3,-0.05273069084192332
Keratin17,-0.2408134767479843
CD31,-0.06576643971115977
H3K27me3,0.005283262221983081
CSF.1R,-0.002880211062372064
PD1,-0.006744841441400137
OX40,-0.01742588277576033
CD45RO,0.08205600092882191
CD4,-4.250911205429886e-4
Pan.Keratin,0.06212278627247874
CD68,-9.972522584569285e-4
p53,-0.016103694054297985
CD11b,0.044461455700366526
H3K9ac,-0.011823297752798358
HLA_Class_1,0.29454343904313246
CD11c,0.0674640501918538
CD16,-0.011491927837391346
Beta.catenin,-0.13066827532779104
CD8,0.05959254481952944
EGFR,-0.02646933576630494
CD45,-0.1651162101677628
HLA.DR,-0.06273312633920013
PD.L1,0.05565207072771501
phospho.S6,0.06626538807744627
CD63,-0.02525207020072812
MPO,0.0085858944168674
