target,imp
Lag3,0.7264631889630329
CD4,0.5416245991259607
CD16,5.4183311066770115
OX40,0.09502228964116713
PD1,0.4336928753468826
CD31,0.029723568295163566
PD.L1,6.544803658889101
EGFR,13.146024566485751
Ki67,1.3073489351206924
CD11c,2.845262611193621
CD138,0.5033710281002952
CD68,5.797655363065055
CSF.1R,2.032996014376363
CD8,3.1796544003884337
CD3,3.099413854883242
IDO,3.133993686770651
Keratin17,1.791965021476563
CD63,2.052362404775385
CD45RO,6.386742573229505
CD20,0.6326150291215922
p53,28.29060211683582
Beta.catenin,15.024632885389035
HLA.DR,5.095770579262979
CD11b,0.8393476382632602
CD45,11.495228849253103
Pan.Keratin,4.075729440049507
H3K27me3,75.88119463914876
phospho.S6,61.95412070158427
MPO,9.284458442204178
Keratin6,7.643264918630141
HLA_Class_1,16.854208430594728
