target,imp
Lag3,0.27840571586983354
CD4,2.619041950959091
CD16,13.366444032179425
OX40,0.4756247654030675
PD1,0.45417931457671423
CD31,0.09867366546758109
EGFR,42.21763136033513
Ki67,2.2714268631531827
CD11c,7.184821207104071
CD138,0.33554188439532057
CD68,9.276354839337987
CSF.1R,5.2647190882278325
CD8,5.699457729034567
CD3,6.169946280636242
IDO,22.8614586513828
Keratin17,1.4022231999916457
CD63,9.827852720697624
CD45RO,10.762761599612066
CD20,1.353463268875924
p53,7.919737737188882
Beta.catenin,45.04044214211594
HLA.DR,21.674523543897127
CD11b,1.6418019814722797
CD45,19.461629153794263
H3K9ac,26.054826195698265
Pan.Keratin,17.08429559093432
H3K27me3,25.303349581283282
phospho.S6,21.41742701876167
MPO,4.761823094436799
Keratin6,31.567693836765294
HLA_Class_1,106.52827523364321
