target,imp
FoxP3,2.2839225244016013
Lag3,3.3664163510898346
CD4,70.50975683031923
CD16,36.6680021169295
CD56,0.18662962254752732
OX40,3.8291562592175783
PD1,8.484910038573776
CD31,4.84625787010192
PD.L1,8.680237747578404
EGFR,4.340204954804841
Ki67,3.2175371977728786
CD11c,39.43070594421956
CD138,1.2595569840497207
CD163,0.0011179555820964682
CD68,25.997923731549648
CD8,37.129952777517204
CD3,51.75124643383664
IDO,9.93833294492221
Keratin17,1.3676213859864148
CD63,7.774947138677416
CD45RO,84.54423619347875
CD20,16.65897167975855
p53,15.636322504641408
Beta.catenin,15.313483933188015
HLA.DR,83.56170913809028
CD11b,39.299705155154285
CD45,130.21563287647277
H3K9ac,14.15308110266828
Pan.Keratin,10.121316625847808
H3K27me3,13.688572190927268
phospho.S6,47.74948191478306
MPO,4.240612494979127
Keratin6,16.075822415449654
HLA_Class_1,58.337329589402174
