target,imp
p53,-0.00941817323269505
CSF.1R,-0.003954840406745845
CD11c,-0.0035508694982721266
Beta.catenin,-0.004385227273039049
Pan.Keratin,1.3628466972350132e-4
CD45,-0.01963166206208359
Keratin6,0.003705378540725866
CD8,0.009072448064155627
CD138,4.1270070557662626e-4
H3K9ac,0.0019134976198940503
HLA.DR,0.004130813735921459
CD4,-0.07631098781957084
Keratin17,-8.434355991943466e-4
phospho.S6,-0.0026168500531769056
CD3,0.10887489275188184
CD63,0.0012711433534781554
CD68,-2.765842282313425e-4
H3K27me3,-0.0019446939762476172
CD45RO,-0.005634268026102877
CD31,-0.0016985936633531241
CD11b,-0.002776022697178974
CD16,-0.006442899293151294
HLA_Class_1,0.008444345227333186
Ki67,-0.0024631991279129703
