target,imp
Lag3,0.8250076435843094
CD4,0.5759800308338876
CD16,1.9517811881935154
CD56,0.8496297759914266
PD1,0.8283895363717599
CD31,1.7223505853592735
PD.L1,1.3325894049988127
EGFR,1.058239019516999
Ki67,0.4739799780198283
CD209,1.2301562380717044
CD11c,0.4768756458892429
CD68,1.1335306199087094
CSF.1R,1.6351080509799407
CD8,0.925108300749489
CD3,0.6909444434813552
IDO,0.9767576600405757
CD63,0.4909522820290001
CD45RO,0.6865954960390884
CD20,0.4634724276155964
p53,0.7655229793338324
Beta.catenin,1.6250187500663136
CD11b,0.4798153470766289
CD45,1.1076231881946894
H3K9ac,0.8318697506847701
Pan.Keratin,1.111488884441087
H3K27me3,0.5985761357856014
phospho.S6,0.5241641965433766
MPO,0.5860390534130303
Keratin6,1.1798565658553586
HLA_Class_1,1.5172626233621733
