target,imp
Lag3,5.984030416071555
CD4,5.363987507419808
CD16,5.239400509901348
CD56,8.340600080231576
PD1,3.6338959111144673
CD31,11.9790621738812
PD.L1,3.022022477948681
EGFR,4.976193388408012
Ki67,4.422700144642272
CD209,4.356808092349489
CD11c,5.244351853373791
CD68,4.579637889421931
CD8,4.59665949868537
CD3,3.8676064867515514
IDO,3.645421399659632
CD63,1.9897080688417672
CD45RO,3.548766960461898
CD20,3.346339517308549
p53,7.100188168097922
Beta.catenin,8.97669257210559
HLA.DR,4.3226272446398415
CD11b,3.656973082891011
CD45,2.6172281683293495
H3K9ac,5.441751449233252
Pan.Keratin,6.13985092957717
H3K27me3,4.591617565550049
phospho.S6,2.320757324668697
MPO,3.2630345034977033
Keratin6,5.430143043104385
HLA_Class_1,5.6607842122853125
