target,imp
CD4,0.5610431656517034
CD16,5.399504367758643
OX40,2.683072535464052
CD31,2.194463024295191
PD.L1,1.844132132061602
EGFR,4.710451899870696
Ki67,0.2832733712837546
CD11c,2.735636254168553
CD138,2.1097843999811907
CD163,0.023820686995465218
CD68,2.6663106101001106
CSF.1R,7.392163109983479
CD8,3.7426105397976888
CD3,0.12961803209905834
IDO,0.4305210007630241
Keratin17,0.23369747426678092
CD63,11.711540652898629
CD45RO,2.483015067647134
p53,0.2114123546491423
Beta.catenin,0.5252805692395855
HLA.DR,5.054608686147268
CD45,2.5481446290064373
H3K9ac,0.7090256346598776
Pan.Keratin,1.944913185721304
H3K27me3,0.4160289888564212
phospho.S6,0.2178303509640042
MPO,22.41239704597583
Keratin6,0.9697438792316727
HLA_Class_1,2.2372252339356526
