target,imp
CD45RO,0.01098800203782112
CD45,-3.121820899288462e-4
CD4,0.0014320866295111552
CD11b,-0.007501110385095936
HLA_Class_1,-0.002336271777418666
IDO,-9.750179913289612e-4
MPO,-0.022177411751886787
CD11c,-0.0024334309333155883
PD.L1,0.04503765808560656
CD63,-0.013561818552939581
Keratin6,0.08177910679847226
CD8,-0.001134330854811654
FoxP3,-0.0012122236391739183
CD138,0.005639624131701601
HLA.DR,0.008640637449962992
H3K9ac,-0.005017477509368474
CD16,-0.011781658219580859
Ki67,0.0022266738259316523
H3K27me3,0.014458574143248337
CD68,-0.008635870159984106
Beta.catenin,0.02032409958268915
CD31,-9.783824646412685e-4
CD56,0.002265354719954628
p53,-0.022602368395235096
CD209,0.0015100196968178576
Keratin17,-0.0024618704771185076
Lag3,-0.0030955482833550096
CSF.1R,-0.037888337098003794
CD3,-0.004924171798666599
phospho.S6,-0.004974900776972007
CD20,-9.774923327935546e-4
Pan.Keratin,-0.004656623688358105
PD1,0.0021726311589801315
