target,imp
FoxP3,1.2673110879215879
CD4,0.6650264943152837
CD16,1.0356280472872195
PD1,0.4866187863416904
CD31,0.8574043749954157
PD.L1,2.0296743867012244
EGFR,0.6548438635063247
Ki67,1.3258318767205537
CD209,0.722829079610934
CD11c,0.5794946520274475
CD138,1.2915240876096186
CD163,1.4473156299671104
CD68,0.7628880511689817
CSF.1R,0.4644586150774808
CD8,0.9247823800809613
CD3,0.66348052088672
IDO,0.8129832733588107
Keratin17,1.184423641529749
CD63,0.7284310381306998
CD45RO,1.0025864572566738
CD20,0.8420421809072812
Beta.catenin,0.972412008816261
HLA.DR,0.5943791434188916
CD11b,0.6060266767522909
CD45,0.6323069040811217
H3K9ac,0.8178613329779307
Pan.Keratin,1.1988106470174662
H3K27me3,0.988411419040044
phospho.S6,0.9168650772955612
MPO,0.6533972448323506
Keratin6,1.082507372716596
HLA_Class_1,1.0145944424997804
