target,imp
CD4,16.910032172466543
CD16,13.003721526880936
OX40,5.705151515586583
PD1,12.00945716195458
CD31,4.5010458178573405
EGFR,64.7611761978262
Ki67,12.818868514968738
CD11c,10.382839383232495
CD138,33.22080710630211
CD163,2.516877393355253
CD68,8.514400353005337
CSF.1R,5.684533920363711
CD3,21.08542976258091
IDO,5.103830460944153
Keratin17,135.56707783776284
CD63,20.774379617607302
CD45RO,32.48705801706518
p53,40.80553015930063
Beta.catenin,72.0862146624605
HLA.DR,22.77427217245154
CD11b,8.352572928155938
CD45,41.681512735354424
H3K9ac,32.7636492978744
Pan.Keratin,101.0244872264693
H3K27me3,30.468935338686965
phospho.S6,54.366023057341565
MPO,10.309217541042981
HLA_Class_1,63.431003342901796
