target,imp
CD138,0.008734943189069698
CD56,-0.003156370123293528
phospho.S6,0.001973172243626863
PD1,0.013482792038833574
CD4,0.02659745027887212
MPO,-9.964273051553496e-4
CD11b,0.03795336584739422
IDO,-0.03574954860798617
CD68,0.0104375711962042
HLA.DR,0.016116677199890274
CD11c,-0.020790544655768666
CD63,-0.0012421068226516128
CD31,-0.0021626553767341745
CD8,0.003531143786774701
H3K27me3,-4.577692587182854e-4
p53,-0.07093578070407482
CD45RO,0.003439748568711839
CD209,-0.031702713162114364
H3K9ac,0.0031164330243086975
Keratin17,0.12036172119507638
PD.L1,0.036448885766692495
Beta.catenin,-0.007984760689820118
HLA_Class_1,0.0010269990986410719
CD45,-0.04404501133195097
CD3,-0.027900415634023904
Keratin6,-0.019228207452828643
Pan.Keratin,0.010662937832864166
CD16,0.0029957772061821038
Ki67,8.347333727292727e-4
EGFR,-0.002096149534123485
