target,imp
CD45,0.13265548381941325
CD31,-0.13477494587688424
FoxP3,-0.017292067292531375
Keratin6,-0.023285317588600234
CD16,-0.11620879226574261
CD4,0.09601565176159146
PD1,-0.03731966677727351
CD11c,0.29434509313144824
CD45RO,-0.05675575722101355
Beta.catenin,0.15761815131627052
CD138,0.030703860455035634
Keratin17,-0.1822419933010252
CD209,0.5369271047161757
CD56,0.24465661593781088
PD.L1,0.10765486078434827
CD63,0.07324932346463639
CD8,-0.04454641453039721
CD11b,-0.020514234375384997
IDO,0.17800443264603485
H3K27me3,-0.010647877166610246
MPO,-0.02947943973291716
CD20,0.33567910927969874
CSF.1R,0.11710264524250767
CD68,0.14036244978114534
CD3,-0.08643126036456505
Lag3,0.028245969344961548
phospho.S6,8.518472733062251e-4
p53,-0.14436615727740365
EGFR,0.029788232786321825
CD163,0.15647169187072227
HLA_Class_1,0.46632618086594324
Pan.Keratin,-0.009084537290409712
H3K9ac,-0.07695665417458715
Ki67,-0.031249378349033335
