target,imp
CD4,0.7075464228700001
CD16,0
OX40,0
PD1,0.00521601491111258
CD31,0.17053230770572003
PD.L1,0.3214635994795869
EGFR,0.12765092125708052
Ki67,0.11309990564226449
CD209,4.88368586413852e-4
CD11c,1.1559887856448134
CD138,0.011491379090787861
CD163,0
CD68,0.49747176697130885
CSF.1R,0.9088873804824282
CD8,0.7997508036113126
CD3,2.600576933377368
IDO,4.501833129328947e-6
Keratin17,31.594008661501945
CD63,0.0164109992814137
CD45RO,7.363492029744787
CD20,3.6769694459246494
p53,0
Beta.catenin,20.343729475940176
HLA.DR,5.0249321575187
CD11b,0.422485114011359
CD45,12.726118846947447
H3K9ac,2.0940510755034243
Pan.Keratin,26.47596623262603
H3K27me3,3.4959788734039647
phospho.S6,1.813636027897647
MPO,0.07497175804346949
HLA_Class_1,2.6936266467077274
