target,imp
PD.L1,-0.0624881286515543
HLA.DR,0.0015831500604161688
H3K27me3,0.0021425518069119976
CD45,-0.03394657997026685
CD45RO,0.14386143808589902
CD8,0.15057181493084235
CD138,0.057861483250704934
Keratin6,0.17471844692982988
Beta.catenin,-0.056187666639404214
CD163,-0.015837681323429286
CD4,0.1350800499694416
CD3,-0.35613887997647997
CD63,-0.04571687514062089
CD16,0.0424029325587773
H3K9ac,-0.02541603197142811
Lag3,0.07974781235354171
IDO,-0.12292863053784311
p53,0.06408230691270797
CD68,-0.003118704410061507
MPO,-0.4064039435813662
Pan.Keratin,0.01806571428540304
CD31,0.011100245753768959
EGFR,-0.026099749901860723
CSF.1R,0.2549232231751112
HLA_Class_1,-0.041425931102045746
CD11c,0.008320594540029352
CD11b,-0.011195900399594724
PD1,-0.057898286267748525
Ki67,-0.0024528112437507553
phospho.S6,0.08412743628656112
