target,imp
FoxP3,0.39618062758116507
Lag3,0.21727066056127867
CD4,0.45156217432946094
CD16,0.4068611725228839
CD56,4.051062994133725
PD1,0.5878923202434789
CD31,1.4915522085188582
PD.L1,0.4527967712762362
EGFR,0.8891170406471389
Ki67,0.3820925073282842
CD209,1.4806199663340858
CD11c,0.04646356318875091
CD138,1.5543567796805784
CD68,0.13397000248031216
CSF.1R,1.3158292465453751
CD8,2.1828587256939285
CD3,1.454973567069703
IDO,0.500274121415136
Keratin17,0.5420882463219681
CD63,1.514357512470165
CD45RO,3.8934589657875818
CD20,2.196384299405309
p53,0.5206635226287843
Beta.catenin,1.3843811397255021
HLA.DR,1.9717030585505955
CD11b,1.5329013097914927
CD45,1.4454207142211117
H3K9ac,0.9567230517902208
Pan.Keratin,1.2673571293023345
H3K27me3,2.1747079055775704
phospho.S6,2.898222936900859
Keratin6,1.4574638092190444
HLA_Class_1,2.6451369777498996
